EmpID,BiasInfluentialFactor,FitmentPercent
18972,,46.33856154045769
9010,DegreeBranch,82.95175781494747
17289,,47.94124683997618
12933,Gender,81.73717350121153
16944,MartialStatus,84.58733335046351
8935,,46.17591170003999
4040,HighestDegree,83.6526437871062
20671,Gender,82.50663596572288
2139,Gender,82.40572885375227
14173,HighestDegree,82.23370437921768
7045,DegreeBranch,82.53850651418146
4528,HighestDegree,82.64861471758691
6696,DegreeBranch,82.77643014850048
6867,Gender,82.43049426944363
10094,EmpScore,90.6441513588615
8406,,46.19142560154345
11712,EmpScore,90.36393641304065
2376,,78.04989114723581
4870,,53.50307746066656
13619,CurrentCompanyType,74.51967882806458
17115,,77.46279866654413
8091,Gender,81.80540953495421
15386,CurrentCompanyType,89.00880853110083
5198,Gender,82.4548559254726
11950,Gender,82.3700368557336
14325,DegreeBranch,89.6533645142759
18889,DegreeBranch,89.54730476908503
18657,YearsOfExperince,82.57144442357522
19424,DegreeBranch,84.07940665145458
11116,,46.06228395219446
12786,DegreeBranch,83.47143535828255
10237,Gender,81.63607304519877
16282,Gender,83.2335210200877
10014,EmpScore,90.85812342172734
23727,DegreeBranch,83.66648961005342
13970,DegreeBranch,83.04858482922693
14067,Gender,81.95159929904044
21778,EmpScore,83.56489477652316
19088,DegreeBranch,82.75324556182909
7959,Gender,82.70673800028793
23795,YearsOfExperince,84.58546911608066
20582,CurrentCompanyType,90.0224670368124
11225,,46.989079602827125
17587,YearsOfExperince,81.69525741673522
9797,,51.74636176193491
8524,,80.97462618778636
6144,DegreeBranch,90.21874928534245
19495,HighestDegree,82.74528983088001
6103,,71.84745798560449
7815,YearsOfExperince,82.77142653888127
15359,Gender,81.75727814001617
18625,DegreeBranch,83.62352295482626
3148,Gender,81.08401263012539
8678,CurrentCompanyType,89.93550052372717
9118,Gender,80.65638019937794
7124,DegreeBranch,81.71248839957758
18055,DegreeBranch,90.20877051237674
14279,DegreeBranch,90.28473838222291
5074,,48.259196983636066
2008,EmpScore,85.2456901844823
15144,CurrentCompanyType,76.7298876944565
5042,Gender,81.01038416881389
4461,DegreeBranch,82.79988742767254
20674,EmpScore,90.17359749833471
6142,,47.92108551206673
17534,DegreeBranch,83.3148602537308
13592,DegreeBranch,82.75726064724468
6536,Ethinicity,84.4639623436607
9585,Gender,82.2150089492881
13399,,46.26588167721926
24357,YearsOfExperince,82.06303134927825
5376,MartialStatus,82.95131868787271
13046,,46.509496594881256
2433,DegreeBranch,81.81667205853047
10851,,52.89666087661008
5914,HighestDegree,82.14978504568467
23211,CurrentCompanyType,67.15717895463874
17657,DegreeBranch,82.79285795468137
15802,CurrentCompanyType,75.66063557668308
10523,MartialStatus,85.18247478705193
10419,Gender,82.0934235092033
18663,HighestDegree,81.7157972520445
20489,MartialStatus,82.63035985804912
14230,,41.2190874763701
7188,,76.92359530812374
13418,CurrentCompanyType,65.59789306961493
15536,Gender,83.87519300198477
11049,YearsOfExperince,81.73261050875004
8206,YearsOfExperince,82.23856276207692
17227,Gender,82.24871404718753
11597,MartialStatus,84.32627373402164
6728,,47.12323829599304
14642,DegreeBranch,81.7121915613697
21347,YearsOfExperince,82.83365685418795
5292,DegreeBranch,82.70998787639621
3102,Gender,83.83517260825747
4940,EmpScore,82.76559521370424
17123,DegreeBranch,89.78147065198442
8225,Gender,82.91022039034718
3414,,71.1843198712222
8850,YearsOfExperince,82.93290800185095
17222,,46.76192357385504
4215,,47.83922641190363
4499,YearsOfExperince,83.06910007990419
12416,EmpScore,90.20002856470836
2119,DegreeBranch,90.13244199238059
17673,CurrentCompanyType,76.87032630228035
21711,Gender,82.73048667640951
23647,Gender,82.90700926841622
15470,YearsOfExperince,89.67558623588164
22400,Gender,82.0050531402234
8571,DegreeBranch,81.55574729174577
19345,DegreeBranch,83.65566046349467
3048,YearsOfExperince,81.93279023343091
12722,Gender,81.05423474066349
14738,,45.86576238244464
11558,Gender,82.9834416490766
20894,HighestDegree,83.10396378752746
11367,Ethinicity,83.93281197083404
15106,EmpScore,81.16820500948222
6245,CurrentCompanyType,65.65794070696917
9100,,46.68812723243032
14850,,46.30467579346625
9568,,46.970920686299856
21940,DegreeBranch,81.5833305100472
11600,Gender,82.93335714750656
23411,,46.16411292940013
14735,Gender,82.90530735087582
14566,Gender,81.82950456562544
16931,,50.15107647369522
11464,YearsOfExperince,82.96474101978347
14227,,57.138280672725685
11812,EmpScore,90.0970780600713
10653,DegreeBranch,83.10525888522257
16080,Gender,82.23125107173051
5970,LatestDegreeCGPA,55.91344964922185
19178,YearsOfExperince,81.92183612134131
3150,,67.29702132425568
15412,EmpScore,90.9485063526144
23911,EmpScore,82.55718209648278
7517,,45.54399661953136
3625,YearsOfExperince,83.58088744442873
2544,Gender,81.82504883172253
21736,YearsOfExperince,81.66591945743296
3707,DegreeBranch,83.30676997340775
17101,,45.25814607169183
15265,Gender,81.59684068173232
9061,EmpScore,82.28628834502052
20751,,46.65968418667567
22484,EmpScore,81.93205368225269
5347,EmpScore,82.42878059878005
6950,YearsOfExperince,81.25770359487996
12351,Gender,82.22434059692316
22799,DegreeBranch,82.90868363742497
18001,CurrentCompanyType,67.80053018175504
15607,YearsOfExperince,81.3964422835553
21281,CurrentCompanyType,66.8464004142476
15073,CurrentCompanyType,67.70568209066322
12720,YearsOfExperince,90.85243531508414
8968,DegreeBranch,82.10989718046899
19939,,79.55162000463959
22505,Gender,82.86076691242457
19050,HighestDegree,83.34528787763978
18492,Gender,82.07224696048307
11029,EmpScore,82.15980772736373
3801,HighestDegree,88.94060719893038
8624,CurrentCompanyType,75.9029354453614
23589,YearsOfExperince,82.12385760059746
8475,Gender,81.58284701339734
11902,,47.77082459434995
11949,,74.62292402347238
18517,DegreeBranch,90.60903013592912
8422,,46.902346071353264
17664,EmpScore,83.84775845918178
20047,CurrentCompanyType,89.36206992575063
12201,YearsOfExperince,90.03869738628457
24229,EmpScore,81.99001535959916
8112,YearsOfExperince,81.91903448180017
10208,,69.57419552796355
2511,HighestDegree,82.03305298712252
6202,MartialStatus,85.04255135808101
18740,DegreeBranch,81.85828287918486
6727,DegreeBranch,85.0119066626166
7930,YearsOfExperince,82.69644568565568
4699,Gender,82.24005693595423
24016,,78.3530831383725
3549,,50.781008658723174
17218,,70.58244274954933
11427,YearsOfExperince,82.36474594112
14300,DegreeBranch,90.12732008307557
14603,DegreeBranch,90.12024317661573
20946,DegreeBranch,82.54751381624394
15291,CurrentCompanyType,75.01995518257375
6520,DegreeBranch,82.62967437243974
16354,,80.2638628854937
18192,Gender,81.18304003113539
2854,Gender,83.13707146377998
10579,YearsOfExperince,81.25048413315034
15223,HighestDegree,80.8301989973803
24276,Gender,82.15615218086155
3661,Gender,81.6287764132271
5303,YearsOfExperince,81.87827865220193
15420,Gender,81.44144634149755
16215,DegreeBranch,83.01637141100609
6886,Gender,82.4710608313589
2451,DegreeBranch,89.61876711634692
21874,MartialStatus,85.60118131170283
12131,Gender,82.00940887427139
7741,Gender,81.64954882606719
4037,YearsOfExperince,81.46552039389937
23096,,46.20021333512995
3956,,49.98366529935545
3793,DegreeBranch,90.8091711098216
11480,Gender,82.01295433566827
4406,,46.06594835996839
21471,YearsOfExperince,82.59399271515345
8452,YearsOfExperince,82.20833273860785
11996,YearsOfExperince,83.72896783595598
2528,Gender,82.41019772536293
5634,,46.63546927639814
10011,EmpScore,82.88238437715731
3453,DegreeBranch,90.52256510764865
11937,Gender,82.26925579540048
16575,Gender,81.84992330941353
23090,HighestDegree,90.13106504662466
21282,DegreeBranch,82.3795566758604
11440,DegreeBranch,82.77564822167115
2034,YearsOfExperince,81.43231139476568
8415,Gender,81.9053233324797
19253,,46.72430452621932
19808,HighestDegree,83.01256104576228
2930,DegreeBranch,83.55712170338909
12976,EmpScore,83.49389854274807
16595,HighestDegree,83.8584918882561
3269,,44.63504041530141
21832,YearsOfExperince,80.54402585207457
15428,DegreeBranch,83.58545242854998
9743,DegreeBranch,82.33455047343514
12118,,76.52778856254726
23175,,47.27119182345861
15052,DegreeBranch,80.53298375084225
7102,Gender,82.2140912655053
24150,CurrentCompanyType,89.73524521027403
17682,Gender,82.14989946620555
23360,Gender,80.68876108554635
18562,Gender,81.84194177183733
7594,,78.12809401046361
9480,Gender,82.21187911838186
20872,,46.67887350675084
21314,DegreeBranch,89.68495602863169
2703,Gender,82.32233665361883
22796,DegreeBranch,89.29757489817563
13668,,47.16147638148957
2609,EmpScore,82.62416341662023
11663,YearsOfExperince,81.51199156683447
9409,YearsOfExperince,82.01331509448352
3781,DegreeBranch,82.8837858607804
4516,,74.48359817942698
17423,DegreeBranch,89.60474830941271
6684,,77.01825780675472
15398,,46.02129509426523
7769,Gender,81.61664228995365
16724,YearsOfExperince,82.78568479168004
24368,,52.94377499100009
6132,,42.25773276984056
10693,DegreeBranch,82.62890487171488
16833,YearsOfExperince,83.23991310834857
2692,,46.664437596207044
22987,YearsOfExperince,82.75386682514893
5282,DegreeBranch,81.47169694626727
4597,,51.33093857108736
17284,EmpScore,82.60824183242188
18999,DegreeBranch,89.53026592409864
14828,Gender,82.60266335776981
2729,,46.30396540819434
14806,DegreeBranch,89.9718568633823
20021,,71.79331458854094
14024,HighestDegree,81.43187171531261
21165,,51.104062371080666
10837,Gender,81.60005973399117
17199,DegreeBranch,82.9171551724466
2679,HighestDegree,84.24170966429706
20225,Gender,81.01196105973422
14139,HighestDegree,82.1600155769428
22956,DegreeBranch,83.25632676157777
13029,EmpScore,90.71161192638029
6346,DegreeBranch,82.71868007932736
20917,DegreeBranch,81.78193260120281
20357,DegreeBranch,82.41531730275257
20144,EmpScore,90.44931905794802
6532,,47.37094176875088
19987,,46.88992987985401
10235,CurrentCompanyType,64.65437116145324
13145,,44.081690282174314
22071,Gender,83.23439254684413
9071,,47.49500532276291
4707,Gender,82.22348209566783
9537,HighestDegree,90.55208732889598
15874,Gender,81.90808253981774
4885,DegreeBranch,81.14379261528376
12777,DegreeBranch,83.41376418107137
22596,CurrentCompanyType,66.90818960556314
15770,Gender,84.45064827610716
9368,Gender,83.41037341919692
7855,DegreeBranch,82.66319227013199
6880,,76.8753200014404
4268,YearsOfExperince,82.53812472458345
7809,,77.27262550020488
21497,Gender,81.0967519082329
3512,EmpScore,85.61431184632802
19263,DegreeBranch,82.49044636208508
23293,HighestDegree,83.04907363777136
5760,Gender,82.13630258180773
23561,YearsOfExperince,82.10456316414506
12915,YearsOfExperince,83.14428774437803
16792,YearsOfExperince,83.29529872897868
14524,,51.77344791309661
10707,YearsOfExperince,84.90080199552614
8576,LatestDegreeCGPA,63.56470140246878
16360,EmpScore,82.44560783028349
14556,DegreeBranch,89.9222293303951
19644,DegreeBranch,90.0943779390151
12288,,74.97346611664479
22525,YearsOfExperince,83.57443033850696
12742,,45.61422573671681
19033,YearsOfExperince,90.7448151068174
17026,HighestDegree,81.29774180242765
5412,DegreeBranch,82.27242109395407
13344,DegreeBranch,82.41544243271146
19666,,78.57230604669914
8598,,45.23102269711697
19628,DegreeBranch,90.06338988367199
12847,,76.98294405499549
2159,CurrentCompanyType,67.53387015720219
13971,,46.57484263540093
11524,Gender,82.04111398450186
23834,,55.353881937879585
19608,DegreeBranch,82.58931278998531
18255,YearsOfExperince,82.79613631651074
19640,Gender,81.30967171156966
9967,DegreeBranch,82.97686054733728
16537,YearsOfExperince,83.8041881683255
17447,Gender,82.11729519456118
12254,Gender,81.69566797853419
6815,Ethinicity,83.15760601789289
4740,Gender,81.40509186988176
5426,YearsOfExperince,82.7926304808626
7932,YearsOfExperince,90.62957771663032
8133,EmpScore,90.25883013260716
21754,Gender,80.48791456628977
12941,DegreeBranch,89.98794442021264
14494,,49.229394529070824
23145,,55.2689671693232
20881,DegreeBranch,90.0057438309957
20637,DegreeBranch,83.3071553202362
18620,Gender,82.92544221485082
4650,CurrentCompanyType,89.05305991036693
23842,DegreeBranch,83.02353913631698
4722,,42.45664409396871
8197,,46.65850532860539
20966,,48.15281827899086
22565,HighestDegree,82.13120432732607
14013,DegreeBranch,81.12892602500057
6898,,77.54536783821952
15838,DegreeBranch,81.84235823158305
5157,DegreeBranch,83.09863909553815
20771,Gender,82.25990492610693
13249,HighestDegree,82.41962639259387
8058,YearsOfExperince,82.90893742669107
8360,,46.29878438513149
8756,CurrentCompanyType,69.15153885300252
21407,MartialStatus,83.63243124727104
6273,,45.893844421850545
16938,Gender,81.79204818147649
2026,DegreeBranch,82.96061628131085
12276,CurrentCompanyType,71.08687876848171
10576,DegreeBranch,83.5438800786002
14108,Gender,80.38705969272257
18227,YearsOfExperince,83.03911722897159
13007,DegreeBranch,90.23993050566294
8774,YearsOfExperince,82.16896065909462
15170,DegreeBranch,81.83778833123037
11319,Gender,83.09124202127809
16453,,47.99894087909914
5599,CurrentCompanyType,89.64325910605227
5295,,54.181987479174126
12453,DegreeBranch,84.3140302643327
12949,DegreeBranch,82.24880352867478
20354,Ethinicity,86.52931688554997
7924,Gender,79.60717281722651
3651,Gender,83.53626755817369
17457,CurrentCompanyType,89.27945954766189
5015,,46.17721560230326
8407,DegreeBranch,83.36307608703777
18105,DegreeBranch,82.73297439458408
21901,Gender,81.52954959070897
13203,CurrentCompanyType,68.28840821999326
10063,Gender,81.69647208724524
16904,Gender,81.84692701547775
21494,DegreeBranch,89.74297020434007
15268,Gender,81.81342223398455
9430,DegreeBranch,82.67343068273617
3109,DegreeBranch,81.81106983832689
19667,Gender,81.57591842931872
7753,Gender,80.5320623001495
2958,YearsOfExperince,83.25448887573788
15525,Gender,82.8319329891135
11884,HighestDegree,89.38430485738056
3978,,79.41110460577205
7110,,49.8025644869092
14118,HighestDegree,68.26462243865588
2321,Gender,82.30278772715359
18823,,46.79052665337902
10593,LatestDegreeCGPA,70.17080435172531
13768,,71.69607166599299
8172,DegreeBranch,83.18428459150893
2077,EmpScore,81.92006696485274
2442,DegreeBranch,84.00991359748103
8203,Gender,83.74700337626348
8009,YearsOfExperince,81.13429079896098
11284,DegreeBranch,90.20275967252361
5504,Gender,80.73461884676685
18634,DegreeBranch,89.67286696676477
10985,DegreeBranch,81.65612607650645
10311,Gender,82.19304953560037
11860,DegreeBranch,82.9476126432577
16069,,46.39410635054289
3235,CurrentCompanyType,66.60881610122271
17901,DegreeBranch,80.95421175204993
24315,,77.9546655010138
19623,,45.74266551804159
4056,,48.37520466394126
14107,EmpScore,90.11644550378794
19859,YearsOfExperince,82.74848987133088
19001,CurrentCompanyType,69.05456573281064
19983,,77.53228079409604
5999,LatestDegreeCGPA,64.41799049831437
8402,Gender,82.70349917895518
22807,,72.4094515507187
17833,CurrentCompanyType,88.88921061214148
5013,,49.319983541324994
20052,Gender,81.68534027601646
12188,,72.08278638343756
10363,YearsOfExperince,80.53851888107127
24052,YearsOfExperince,82.76647923486509
17273,Gender,82.21162484463439
22651,,48.215867417294234
6726,,51.15722697742891
16473,DegreeBranch,83.0749005077916
15222,Gender,83.05878845233671
4265,EmpScore,90.45071293611613
7850,DegreeBranch,90.09284389318005
21134,,44.7381596956494
13300,,53.41969843866834
4628,DegreeBranch,82.85668599293146
7412,Gender,83.75104885213052
17728,Gender,82.23023187994828
18725,YearsOfExperince,82.04417838317814
19217,EmpScore,82.63995346424645
6170,Gender,81.55654785963799
19257,Gender,82.56979490951626
4980,,47.14173268133437
9052,DegreeBranch,90.42256879201761
15550,CurrentCompanyType,87.27594795017626
4492,MartialStatus,83.74934811073115
12326,YearsOfExperince,81.04446309902282
9675,DegreeBranch,83.01735514448613
22811,YearsOfExperince,81.60456615130855
14194,EmpScore,83.96979317452528
11520,DegreeBranch,81.29840860139359
10755,YearsOfExperince,82.94788035749337
8369,DegreeBranch,89.88426783229677
12766,YearsOfExperince,81.03278244721254
7785,,44.36125996869717
7428,,46.984700201678955
11606,DegreeBranch,81.24793866465342
22155,YearsOfExperince,90.5006440356502
18386,Gender,80.35951018932295
17554,Gender,82.5720284648124
12745,EmpScore,90.29754268219324
8673,Gender,82.68639422537623
10774,DegreeBranch,83.37556545336203
18016,CurrentCompanyType,67.19409504315128
10509,CurrentCompanyType,89.96026649493946
8923,DegreeBranch,83.32968143492482
4537,Gender,82.47319139454528
14132,CurrentCompanyType,65.58063634794175
5809,,77.23647443338442
23567,,46.65411543016458
11330,,81.6940390722135
14518,Gender,81.05970968625937
10929,HighestDegree,90.13721635573299
15145,,46.543004692489404
22372,YearsOfExperince,91.31483330050476
13673,,46.80331321827675
9062,EmpScore,90.41108614333295
23282,,50.29913427618052
3718,Gender,82.13432709855583
20711,DegreeBranch,83.09588030793938
20766,Gender,82.27028722814433
5534,,45.88235296790268
5053,,52.20914905131504
7530,,46.091046621993385
15952,,46.57081281541391
22196,,77.5849125465773
24379,,69.81255294539027
21184,DegreeBranch,82.60678475390252
20632,,53.85457124793325
15166,DegreeBranch,82.66184440809056
20686,Gender,81.87207640191298
16530,YearsOfExperince,82.20562161512484
13227,EmpScore,91.01788123477725
13649,,46.24261541157694
2233,,48.472292689442426
16100,DegreeBranch,89.84581467352083
2236,DegreeBranch,83.36706810366883
21657,YearsOfExperince,83.5135951813693
16992,Gender,82.05242161685662
12752,,77.13493109647604
16034,Gender,81.76400283638958
14640,CurrentCompanyType,66.80115883441893
19315,CurrentCompanyType,89.89855093180614
14835,DegreeBranch,82.83886616535703
17164,MartialStatus,84.63510685004329
8821,DegreeBranch,82.62542537246202
8100,Gender,81.75328641118853
21353,Gender,82.49258147082662
19310,Gender,82.75714705238687
23984,DegreeBranch,89.45468085840187
5145,,78.04668012556405
18781,CurrentCompanyType,65.7202567101535
5154,,72.19029066901135
17658,Gender,81.28569747307299
2151,CurrentCompanyType,89.56439909821603
19685,YearsOfExperince,83.04133615588785
13992,DegreeBranch,89.5061305137581
11231,CurrentCompanyType,68.38399087770998
22262,Gender,81.990966853075
18790,,46.305002690189426
12285,Gender,81.83821280372821
6584,DegreeBranch,82.36796459228549
22391,,47.277097225734266
11309,,76.87350076087112
18602,,45.15364385640775
20449,YearsOfExperince,82.81186498245577
18402,DegreeBranch,88.91428687847359
17302,YearsOfExperince,83.0846876700785
22628,Gender,83.1958059206101
6435,DegreeBranch,83.88103940090353
3293,HighestDegree,82.92491647769428
10515,YearsOfExperince,84.07717516034188
2289,,47.90362796399603
9846,,47.15361963221307
14182,Gender,80.96387131004794
5563,HighestDegree,82.2998766136945
12324,Gender,82.46349287070836
12370,,69.91066218837994
12593,Gender,81.52056999030836
23192,MartialStatus,84.29172057656389
19616,DegreeBranch,89.55190132947362
6354,MartialStatus,84.06733415028873
7231,Gender,81.60951836834468
11787,,45.903434097767956
14580,YearsOfExperince,81.53497791163039
13498,YearsOfExperince,81.42690871042619
8815,,51.09358006473956
6389,DegreeBranch,90.10197925127905
4573,DegreeBranch,80.72311169554132
23076,DegreeBranch,83.26427465499012
17603,Gender,81.07784609816214
20009,,77.39138795412951
9012,,54.804134237139074
10729,Gender,81.39481669586473
12390,,48.059371584705865
23235,YearsOfExperince,82.15669714950698
19920,Gender,81.91797087640549
15263,Gender,82.61616953256767
18719,Gender,83.0207410251505
12540,,54.82383886961042
17194,DegreeBranch,83.34017825583454
10568,Gender,81.26011168315124
14109,Gender,83.00184643375498
2439,DegreeBranch,83.42792469015225
19838,Ethinicity,85.4697391642851
24179,YearsOfExperince,82.15241351976663
3350,,46.37829524749832
12420,Gender,80.71799886508387
14651,YearsOfExperince,81.89374976193922
3923,YearsOfExperince,81.10130018230291
11345,,48.16322048668566
12375,YearsOfExperince,82.6066220157511
15915,,46.22090668287814
5219,Gender,81.87863163119403
10723,EmpScore,83.33906590523645
8514,Gender,80.12093937115452
14472,DegreeBranch,83.88412912379967
11267,DegreeBranch,82.11098194670089
20122,,47.87036301069777
5590,EmpScore,82.0307117217157
23955,YearsOfExperince,81.47129815852017
20018,Gender,81.91774051311796
18324,Gender,82.22459823961367
4864,Gender,81.3363310975404
2285,YearsOfExperince,82.29869801229631
6543,YearsOfExperince,82.95658280320704
10824,DegreeBranch,83.43565916132555
12242,,45.22638366082834
11435,,45.740751200194396
12158,DegreeBranch,83.02580329065533
22367,Gender,82.3650729038236
9819,YearsOfExperince,90.06769491877314
8862,Gender,82.42080765095537
11639,YearsOfExperince,82.78857151196532
6155,,46.38371434264501
9336,,47.557952036822215
18185,Gender,81.71152986465256
10400,DegreeBranch,83.0227805710645
6113,DegreeBranch,83.95931932369506
11971,,46.43808194627014
15894,Gender,82.56409429081127
6824,DegreeBranch,82.31127653438091
18284,YearsOfExperince,81.55156224759867
14237,MartialStatus,84.34985689351349
18894,,67.05068265295785
17849,,47.5662966274849
11149,DegreeBranch,90.22548874270302
6551,,72.02966760221041
5967,Gender,81.99607010862802
13813,DegreeBranch,81.60316497928167
9970,DegreeBranch,81.92604607421407
4760,,50.132006473626184
9629,Gender,82.16838626254894
19186,EmpScore,81.49837104671668
2309,CurrentCompanyType,77.68609806099734
14595,,46.20575441543908
23533,Gender,80.25925942061079
22697,Gender,82.03354260329154
20713,Gender,81.57957405205964
10902,DegreeBranch,82.81892485813738
22201,MartialStatus,84.06123150110962
11817,Gender,82.36958110780034
10832,Gender,82.42869503107438
3772,Gender,83.15677102240795
4234,,54.346807453346685
4952,EmpScore,84.05274573973827
17214,DegreeBranch,82.11617822423581
20092,Gender,83.42274243133829
2189,MartialStatus,84.48396676954621
21946,YearsOfExperince,81.96357081654315
8273,YearsOfExperince,81.87926335384032
17620,EmpScore,90.67905327479437
2683,Gender,82.26870136133431
23694,YearsOfExperince,90.39791789569749
19210,DegreeBranch,82.86333979405258
4318,Gender,82.67956048994304
20128,DegreeBranch,89.9582501800477
17241,DegreeBranch,83.01142311003828
8157,Gender,81.88151046612242
5915,YearsOfExperince,82.68009093396809
22024,YearsOfExperince,83.38805625523199
18656,Gender,83.90450943879304
21705,Gender,83.37889125109298
7927,YearsOfExperince,83.2147253973265
5952,,47.44320383333906
15441,,47.060787303270736
7768,YearsOfExperince,81.78383324163573
17671,,45.505455131187176
6561,,46.178432100591245
4895,,46.08453701193745
7078,DegreeBranch,83.05804081092292
7262,HighestDegree,82.79563234721026
5835,YearsOfExperince,83.9395237742937
12954,CurrentCompanyType,68.13470991928993
19716,HighestDegree,90.45700823486341
22353,YearsOfExperince,81.38487423789259
7354,YearsOfExperince,89.82852207351394
2474,Gender,81.17133751373271
6050,Gender,82.56848498349571
16516,DegreeBranch,83.31765370651294
21129,Gender,81.3571054987481
3664,HighestDegree,89.80231082465042
8997,YearsOfExperince,74.76833016457182
13691,Gender,82.84265238525941
18200,HighestDegree,83.10736326104531
9681,,46.629469494694796
14197,HighestDegree,82.03808599502554
20575,DegreeBranch,90.6226484951106
3513,DegreeBranch,90.11514454719138
9334,DegreeBranch,82.52800752171403
15293,Gender,81.6188110988038
18189,HighestDegree,81.96513472487526
18256,DegreeBranch,82.6404536871155
24154,EmpScore,90.36432534074335
14245,EmpScore,83.25074585571295
20367,HighestDegree,89.0309236953203
23466,EmpScore,81.898569143547
3116,EmpScore,82.07657444867705
17568,Gender,81.35125954357319
22730,,78.47698517495076
15637,,46.5844289319687
4819,DegreeBranch,82.63873044420305
14531,,46.517510546351865
17920,,78.39043430708801
13373,Gender,80.34815757359829
20024,HighestDegree,89.54274967485658
12741,,75.73486186355058
14286,EmpScore,82.2122487366046
13446,Gender,81.92771543509787
19905,,46.48286623653387
4813,,45.82750619333902
7334,Gender,82.99141036539133
10608,Gender,81.68881767603706
8798,,45.99902862751101
11837,,67.08856891459264
20075,CurrentCompanyType,89.60390257655047
15851,YearsOfExperince,82.21960004199016
4317,MartialStatus,84.26115505480129
2234,,47.279308258358235
2027,,46.56101684302723
2371,DegreeBranch,90.00292931813132
4403,Gender,82.63201981858832
12890,DegreeBranch,89.86898338301751
14160,Gender,82.45131140290333
2947,DegreeBranch,83.53223106797113
23971,Gender,82.31989015112472
2677,HighestDegree,83.60769228609564
2047,DegreeBranch,83.02855702524667
2917,DegreeBranch,90.22727268660206
5627,YearsOfExperince,82.31202613051482
14167,YearsOfExperince,82.37478233526281
21346,DegreeBranch,81.34733248147404
21351,Gender,81.64243003849795
24076,EmpScore,82.9890298865966
12327,EmpScore,82.40074079465593
3845,DegreeBranch,82.67427828905467
2495,DegreeBranch,91.07797218311944
4060,,47.47922049676753
10323,,77.55933819807125
24319,EmpScore,84.75273862898742
12831,YearsOfExperince,82.3758150064743
4714,,52.23670552240371
11578,Gender,80.03340323082553
10585,DegreeBranch,83.3259880372441
7053,DegreeBranch,90.21737496212658
7127,DegreeBranch,89.91243514518216
7849,Gender,81.15139144652979
5012,HighestDegree,90.00115811904573
6255,,44.79359599303412
8093,EmpScore,90.72601877372541
12883,Gender,82.97460104695489
2973,,80.06209623436848
4863,,46.244110292581645
15068,,56.02840213097166
19333,Gender,81.28052008128138
12959,DegreeBranch,89.78128533833775
8013,DegreeBranch,81.46741564111811
3090,Gender,81.79702219433005
24196,YearsOfExperince,82.6526952662367
11844,LatestDegreeCGPA,58.70534844231394
24121,EmpScore,82.16777952369863
12264,,47.200717285846586
22768,DegreeBranch,82.17851541794515
15229,DegreeBranch,90.71472791088254
2855,,45.94427796967065
6774,Gender,81.4161155097374
14316,,45.84320796228696
20320,Gender,82.75969900341335
13339,CurrentCompanyType,89.80501527480317
22356,DegreeBranch,83.9249443138204
9162,,51.74176270381299
14101,YearsOfExperince,83.05396676409906
22792,Gender,82.82096124315498
3037,Gender,81.50312731658427
7600,YearsOfExperince,83.63267999022426
6250,,76.03813269897765
15375,MartialStatus,84.0404875601769
13244,DegreeBranch,90.02553002602136
10830,HighestDegree,82.52652848576933
12263,,46.73397137925089
10448,CurrentCompanyType,76.0782027288653
9195,DegreeBranch,89.95856698427595
22389,Gender,80.63190409307224
19529,MartialStatus,84.4519520399203
10175,Gender,82.01189860073809
21677,YearsOfExperince,81.76525661261412
23240,YearsOfExperince,82.20028809864027
11794,Gender,81.87609290386287
14825,Gender,82.27922962856266
23041,,45.905717860950595
18457,,47.439767590396116
16536,Gender,82.4111917956815
12728,HighestDegree,84.07253575413591
11623,,46.73101302352832
6013,HighestDegree,83.05336970243765
19886,CurrentCompanyType,67.07992471120059
3326,EmpScore,90.15973389519681
22193,DegreeBranch,82.90652145408633
3940,Gender,82.2507607371634
20846,,42.381856216967186
5757,Gender,81.69965387875733
8725,Gender,82.36923163876023
21001,CurrentCompanyType,67.54658170247178
3543,CurrentCompanyType,66.3359716645217
20994,Gender,80.80784969212657
9961,YearsOfExperince,83.54795087528801
9015,,44.479877582557876
19888,EmpScore,83.63844215109317
11297,HighestDegree,90.16404195696266
18722,EmpScore,90.67855170308741
17786,YearsOfExperince,82.71578650482954
9543,Gender,81.04534833466336
12085,,42.03757714072665
15556,,52.374160438791726
9014,,45.94206725139252
10284,YearsOfExperince,83.58785852316306
12598,,73.69664262421324
10698,EmpScore,81.1837900251289
21223,DegreeBranch,82.65159170785154
9310,DegreeBranch,82.66758533842183
9230,DegreeBranch,82.78442867795776
13338,Gender,82.49326139222816
16149,MartialStatus,84.26601811981497
16813,Gender,83.18740439491916
3038,Gender,82.12143362781622
3158,Gender,82.78256993827564
22849,YearsOfExperince,81.47368242947722
16732,,53.90234791970698
19579,DegreeBranch,83.66698118382213
18917,,46.951556586682116
22229,,56.09234479505324
19116,,72.75979229293871
14984,,45.69523905342968
21140,,46.237495459128525
3305,CurrentCompanyType,88.97931222158269
12994,Gender,82.13334247231285
6125,,43.75887374689458
18637,,46.194434003041394
22541,DegreeBranch,83.1997095291055
17912,DegreeBranch,83.36121750396096
11803,Gender,85.12160559425915
16355,EmpScore,83.45287504337868
4235,,46.54096549072197
18004,DegreeBranch,82.8780434908514
20056,HighestDegree,82.74746064152676
2023,DegreeBranch,83.7965270563736
21734,EmpScore,90.78912426499916
9885,DegreeBranch,90.7230731663185
10483,EmpScore,81.66395277076009
